unique_id,itemId,source,source_name,is_company,rank,shop,title,link,main_img_url,local_img_path,min_price,max_price,median_price,mean_price,sku_count,height_display,sku_names,sku_prices
"mkt_63_587017600971","587017600971","market","天猫大盘",false,63,"Serta舒达官方旗舰店","Serta/舒达 杜克护脊偏硬弹簧床垫双人主卧软硬双面独立袋静音垫","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587017600971","https://img.alicdn.com/bao/uploaded/i1/2862927971/O1CN01ptqlCi28km9GufGiL_!!4611686018427383907-0-item_pic.jpg","market_images/63.png",4332.7,7733.17,4970.89,5678.92,6,"20~25cm","杜克S-【20cm/单面睡】-护脊入门选择 | 杜克Plus-【24cm/双面睡】-经典热销 | 杜克0胶-【24cm/偏硬睡感】-新品上市 | 杜克Pro-【25cm/双面睡感】-旗舰升级 | 【杜克pro+星耀】套床 咨询客服 享补贴价7599起 | 【杜克plus+星耀】套床 咨询客服 享补贴价7199起","4332.7 | 4672.63 | 5098.81 | 4842.97 | 7733.17 | 7393.25"
"mkt_64_968349160470","968349160470","market","天猫大盘",false,64,"宝康杰家居旗舰店","天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470","https://img.alicdn.com/bao/uploaded/i1/2217825132606/O1CN01vFiMg71V7bFsz1UP6_!!4611686018427379774-0-item_pic.jpg","market_images/64.png",259.11,1150.9,472.6,527.67,31,"6~15cm","A偏硬6CM=4cm黄麻3E棕+防螨羊绒面料 | B偏硬6CM=4cm黄麻3E棕+防螨竹炭面料 | A偏硬8CM=6cm黄麻3E棕+防螨羊绒面料 | B偏硬8CM=6cm黄麻3E棕+防螨竹炭面料 | A偏硬10CM=8cm黄麻3E棕+防螨羊绒面料 | B偏硬10CM=8cm黄麻3E棕+防螨竹炭面料 | A适中7CM=4cm黄麻3E棕+1cm乳胶+防螨羊绒面料 | B适中7CM=4cm黄麻3E棕+1cm乳胶+防螨竹炭面料 | A适中9CM=6cm黄麻3E棕+1cm乳胶+防螨羊绒面料 | B适中9CM=6cm黄麻3E棕+1cm乳胶+防螨竹炭面料 | A适中11CM=8cm黄麻3E棕+1cm乳胶+防螨羊绒面料 | B适中11CM=8cm黄麻3E棕+1cm乳胶+防螨竹炭面料 | 舒适升级A款8CM=4cm黄麻3E棕+2cm乳胶+防螨羊绒面料 | 舒适升级B款8CM=4cm黄麻3E棕+2cm乳胶+防螨竹炭面料 | 舒适升级A款10CM=6cm黄麻3E棕+2cm乳胶+防螨羊绒面料 | 舒适升级B款10CM=6cm黄麻3E棕+2cm乳胶+防螨竹炭面料 | 舒适升级A款15CM=11cm黄麻3E棕+2cm乳胶+防螨羊绒面料 | 舒适升级B款15CM=11cm黄麻3E棕+2cm乳胶+防螨竹炭面料 | Pro拆洗A【偏硬护脊】6CM=4cm黄麻3E棕+防螨羊绒面料 | Pro拆洗A【偏硬护脊】8CM=6cm黄麻3E棕+防螨羊绒面料 | Pro拆洗A【软硬两用】10CM=6cm黄麻3E棕+2cm乳胶+防螨羊绒面料 | 【护脊Pro】6CM=4cmS型黄麻+防螨羊绒面料 | 【护脊Pro】8CM=6cmS型黄麻+防螨羊绒面料 | 【护脊Pro】10CM=8cmS型黄麻+防螨羊绒面料 | 【适中Pro】7CM=1cm乳胶+4cmS型黄麻+防螨羊绒面料 | 【适中Pro】9CM=1cm乳胶+6cmS型黄麻+防螨羊绒面料 | 【适中Pro】11CM=1cm乳胶+8cmS型黄麻+防螨羊绒面料 | 【舒适Pro】8CM=2cm乳胶+4cmS型黄麻+防螨羊绒面料 | 【舒适Pro】10CM=2cm乳胶+6cmS型黄麻+防螨羊绒面料 | 【舒适Pro】12CM=2cm乳胶+8cmS型黄麻+防螨羊绒面料 | 【舒适Pro】15CM=2cm乳胶+11cmS型黄麻+防螨羊绒面料","259.11 | 259.11 | 314.54 | 314.54 | 428.4 | 428.4 | 321.27 | 321.27 | 415.65 | 415.65 | 499.8 | 499.8 | 448.8 | 448.8 | 519.35 | 519.35 | 724.2 | 724.2 | 365.79 | 437.19 | 675.75 | 415.65 | 553.35 | 759.9 | 472.6 | 659.6 | 804.1 | 597.55 | 724.2 | 878.9 | 1150.9"
"mkt_65_755867221660","755867221660","market","天猫大盘",false,65,"亚朵星球官方旗舰店","亚朵星球深睡控温床垫护脊软硬适中人体工学支撑独立袋装弹簧卧室","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=755867221660","https://img.alicdn.com/bao/uploaded/i1/2200672691618/O1CN017vYvHI1Np5wUs3N2E_!!2200672691618.jpg","market_images/65.jpg",5499,5499,5499,5499,1,"28cm","深睡控温分区护脊床垫｜厚28cm","5499"
"mkt_66_854197101651","854197101651","market","天猫大盘",false,66,"乐吾手工床垫企业店","【羊毛】乐吾手工床垫阿正整床无胶水独立袋弹簧席梦思家用双人垫","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=854197101651","https://img.alicdn.com/bao/uploaded/i4/2218866937907/O1CN01HMP99J28HSmffR0WA_!!2218866937907.png","market_images/66.jpg",4618,6800,5058,5383.5,4,"未标注","偏硬睡感 | 适中睡感 | 偏软睡感 | 定制尺寸-咨询客服","4618 | 4898 | 5218 | 6800"
"mkt_67_532699395603","532699395603","market","天猫大盘",false,67,"香港海马家具国际集团有限公司","补贴15%禧海马弹簧椰棕席梦床垫十大名官方牌思乳胶软垫家用卧室","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=532699395603","https://img.alicdn.com/bao/uploaded/i1/2861919497/O1CN01FdzSw92K1gXc7ME30_!!2861919497.jpg","market_images/67.jpg",581.4,2485.4,1232.5,1398.44,17,"15~26cm","↓经济系列：所有人群/实惠经济/1人使用 | 云禧A【加固精钢弹簧】稍软≈20CM | 云禧B【加固精钢弹簧】中硬≈22CM | ↓护腰系列：儿童/青少年/针对腰不好老年/1人使用 | 云禧B2【二次加强护腰弹簧】中硬≈22CM | 云禧 C 【二次加强护腰弹簧】中软≈22CM | 云禧D2【二次加强护腰弹簧】适中≈15CM | ↓豪华系列：年轻/白领/孕妇/静音深睡/2人使用 | 云禧D【静音缓震专利弹簧】软硬两用≈23CM | 云禧E【静音缓震专利弹簧】软硬两用≈24CM | 明禧  【静音缓震专利弹簧】全拆卷包≈24CM | ↓臻享系列：爱出汗/怕热/恒温睡眠/2人使用 | 漠境G【驼绒恒温 舒适透气】中硬≈24CM | 漠境H【驼绒恒温 舒适透气】中软≈24CM | 漠境I  【驼绒恒温 舒适透气】软硬两用≈26CM | 智能系列：会动的床垫/多功能 | 【脊衡·智适Pro】双电机旗舰电动床垫","2076 | 581.4 | 700.4 | 2076 | 833.85 | 840.65 | 980.9 | 2076 | 935.85 | 1069.3 | 1232.5 | 2076 | 1160.25 | 1244.4 | 1328.55 | 2076 | 2485.4"
"mkt_68_775750528964","775750528964","market","天猫大盘",false,68,"Royal vip泰国乳胶总部","泰国乳胶床垫正品官方旗舰店家用10cm厚5学生宿舍软全橡胶薄垫子","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=775750528964","https://img.alicdn.com/bao/uploaded/i4/2451073031/O1CN01wRfNbb1YGFVMtlF94_!!2451073031.jpg","market_images/68.jpg",153,1325,576,671.1,40,"2.5~15cm","【泰国进口一代款95D】2.5cm (送内套+防螨外套) | 【泰国进口一代款95D】3.5cm (送内套+防螨外套) | 【泰国进口一代款95D】5cm(送内套+防螨外套) | 【泰国进口一代款95D】7.5cm (送内套+防螨外套) | 【泰国进口一代款95D】10cm (送内套+防螨外套) | 【泰国进口一代款95D】15cm (送内套+防螨外套) | 【泰国进口二代款105D】2.5cm (送内套+防螨外套) | 【泰国进口二代款105D】3.5cm (送内套+防螨外套) | 【泰国进口二代款105D】5cm (送内套+防螨外套) | 【泰国进口二代款105D】7.5cm (送内套+防螨外套) | 【泰国进口二代款105D】10cm (送内套+防螨外套) | 【泰国进口二代款105D】15cm (送内套+防螨外套) | 热销【升级三代款115D】2.5cm (送内套+防螨外套) | 热销【升级三代款115D】3.5cm (送内套+防螨外套) | 热销【升级三代款115D】5cm (送内套+防螨外套) | 热销【升级三代款115D】7.5cm (送内套+防螨外套) | 热销【升级三代款115D】10cm (送内套+防螨外套) | 热销【升级三代款115D】15cm (送内套+防螨外套) | 【支持定制任意尺寸】定制专拍 | 【泰国进口一代款95D】5cm (送内套+防螨外套) | 【泰国进口一代款95D】2.5cm (送内套+防螨外套) | 【泰国进口一代款95D】3.5cm (送内套+防螨外套) | 【泰国进口一代款95D】5cm(送内套+防螨外套) | 【泰国进口一代款95D】7.5cm (送内套+防螨外套) | 【泰国进口一代款95D】10cm (送内套+防螨外套) | 【泰国进口一代款95D】15cm (送内套+防螨外套) | 【泰国进口二代款105D】2.5cm (送内套+防螨外套) | 【泰国进口二代款105D】3.5cm (送内套+防螨外套) | 【泰国进口二代款105D】5cm (送内套+防螨外套) | 【泰国进口二代款105D】7.5cm (送内套+防螨外套) | 【泰国进口二代款105D】10cm (送内套+防螨外套) | 【泰国进口二代款105D】15cm (送内套+防螨外套) | 热销【升级三代款115D】2.5cm (送内套+防螨外套) | 热销【升级三代款115D】3.5cm (送内套+防螨外套) | 热销【升级三代款115D】5cm (送内套+防螨外套) | 热销【升级三代款115D】7.5cm (送内套+防螨外套) | 热销【升级三代款115D】10cm (送内套+防螨外套) | 热销【升级三代款115D】15cm (送内套+防螨外套) | 【支持定制任意尺寸】定制专拍 | 【泰国进口一代款95D】5cm (送内套+防螨外套)","325 | 407 | 489 | 631 | 795 | 1264 | 375 | 509 | 550 | 733 | 917 | 1325 | 468 | 542 | 602 | 738 | 898 | 1302 | 153 | 489 | 325 | 407 | 489 | 631 | 795 | 1264 | 375 | 509 | 550 | 733 | 917 | 1325 | 468 | 542 | 602 | 738 | 898 | 1302 | 153 | 309"
"mkt_69_901610879296","901610879296","market","天猫大盘",false,69,"喜临门官方旗舰店","【净眠M60+】喜临门官方正品线下同款厚席梦思0胶可拆洗弹簧床垫","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=901610879296","https://img.alicdn.com/bao/uploaded/i4/387542955/O1CN01Kzv8x11XhRTxTD1lV_!!4611686018427383723-0-item_pic.jpg","market_images/69.jpg",4079.15,8329.15,6884.15,6338.73,12,"28~29cm","净眠M60+（新品·可拆洗升级款） | 净眠M60 【净眠因子除醛+0胶可拆卸+软硬可调节】 | 净眠M80(S)【28cm/偏软睡感 奢材羊驼毛】 | 净眠M80(M)【28cm/软硬适中睡感 奢材羊驼毛】 | 净眠M80 舒脊加硬版【28cm/适中偏硬睡感 奢材羊驼毛】 | 净眠山茶花【29cm/子母双垫 多重睡感】 | 棠盈(迷雾棕)【单床架 电动靠背可调节角度】 | 棠盈(月牙米)【单床架 电动靠背可调节角度】 | 【卧室套餐】尼亚pro（云雾米）+净眠M60 | 【卧室套餐】尼亚pro（云雾米）+净眠M60+ | 【卧室套餐】棠盈（月牙米）+净眠M60 | 【卧室套餐】棠盈（月牙米）+净眠M60+","5694.15 | 5524.15 | 6884.15 | 6884.15 | 6884.15 | 8329.15 | 4079.15 | 4079.15 | 6969.15 | 7139.15 | 6714.15 | 6884.15"
"mkt_70_746683178170","746683178170","market","天猫大盘",false,70,"yarges悠梦思旗舰店","悠梦思乳胶床垫独立弹簧1.5米1.8五星酒店席梦思软硬两用厚款定制","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=746683178170","https://img.alicdn.com/bao/uploaded/i1/2215907225135/O1CN01UYps14fxinI2vH2e_!!4611686018427383343-0-item_pic.jpg","market_images/70.jpg",682.55,1078.65,906.95,905.92,19,"20~24cm","经济A≈20cm【防塌邦尼尔弹簧】 适中睡感 | 经济B≈22cm【防塌邦尼尔弹簧】 偏硬睡感 | 经济C≈22cm【防塌邦尼尔弹簧】 稍软睡感 | 经济D≈24cm【防塌邦尼尔弹簧】 两面可用 | 舒睡A≈20cm【防塌护脊独立弹簧】 适中护脊 | 舒睡B≈22cm【防塌护脊独立弹簧】 偏硬护脊 | 舒睡Bpro≈23cm【3cm黄麻+双线防塌独立弹簧】 偏硬护脊 | 舒睡C≈22cm【防塌护脊独立弹簧】 适中偏软 | 舒睡Cpro≈23cm【3cm乳胶+双线防塌独立弹簧】 适中偏软 | 舒睡D≈24cm【防塌护脊独立弹簧】 两面可用 | 舒睡Epro≈23cm【3cm记忆棉+双线防塌独立弹簧】 适中贴合 | 升级A≈22cm【防塌九区独立袋弹簧】 静音稍软 | 升级Apro≈23cm【3cm乳胶+专利防塌独立袋弹簧】 静音稍软 | 升级B≈22cm【防塌九区独立袋弹簧】 静音偏硬 | 升级Bpro≈23cm【3cm黄麻+专利防塌独立袋弹簧】 静音偏硬 | 升级C≈24cm【防塌九区独立袋弹簧】 软硬两用 | 升级Dpro≈23cm【3cm记忆棉+专利防塌独立袋弹簧】 静音贴合 | 轻奢A≈22cm【专利防塌独立袋弹簧】 适中偏硬 | 轻奢B≈22cm【专利防塌独立袋弹簧】 适中偏软","682.55 | 757.35 | 757.35 | 824.5 | 764.15 | 832.15 | 906.95 | 832.15 | 906.95 | 861.9 | 906.95 | 958.8 | 1033.6 | 958.8 | 1033.6 | 1003.85 | 1033.6 | 1078.65 | 1078.65"
"mkt_71_1040968732168","1040968732168","market","天猫大盘",false,71,"金可儿旗舰店","【李佳琦直播间生活节】金可儿偏硬乳胶床垫护脊3.0AIR-S双面版","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1040968732168","market_images/71.jpg","market_images/71.jpg",4929.15,4929.15,4929.15,4929.15,1,"未标注","护脊3.0AIR-S双面","4929.15"
"mkt_72_45590433293","45590433293","market","天猫大盘",false,72,"铂马仕旗舰店","铂马仕独立弹簧床垫乳胶席梦思软垫椰棕垫护脊偏硬家用双人1.8米","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=45590433293","https://img.alicdn.com/bao/uploaded/i4/2165873208/O1CN01OpjK0QUdjHB2vH2e_!!4611686018427386424-0-item_pic.jpg","market_images/72.jpg",1048.05,1722.95,1414.82,1383.16,16,"22~28cm","护脊2.0A【22cm/护脊释压 适中睡感】2cm乳胶 | 护脊2.0B【22cm/推荐 偏硬护脊】2cm黄麻 | 护脊2.0C【24cm/软硬两面睡】2cm乳胶+2cm黄麻 | 舒脊2.0A【22cm/柔软适中】2cm乳胶 | 舒脊2.0B【22cm/中硬睡感】2cm黄麻 | 舒脊2.0C【24cm/软硬双面睡】2cm乳胶+黄麻 | 舒脊2.0D（热销)【24cm/柔软舒适】3cm乳胶 | 舒脊2.0E【26cm/柔软双面】3cm乳胶+黄麻 | 旗舰透气2.0A 23cm【1886颗专利小弹簧】2cm乳胶+8CC 3D 适中 | 旗舰透气2.0B 25cm【1886颗专利小弹簧】2cm乳胶+8CC3D+黄麻 双面 | 旗舰透气2.0C(护脊)24cm【1886颗专利小弹簧】2cm乳胶+黄麻 | 旗舰透气2.0D 23cm【1886颗专利小弹簧】2cm 3D芯 适中 | 旗舰透气2.0E(荐) 25cm【1886颗专利小弹簧】2cm 3D芯+黄麻 偏硬 | 奢睡2.0A 26cm【1886颗专利小弹簧+迷你气泡簧】3cm乳胶 超软 | 奢睡2.0B 28cm【1886颗专利小弹簧+迷你气泡簧】3cm乳胶 超软双面睡 | 奢睡2.0C 26cm【护脊3垫层-双簧舒压】柔韧护脊","1077.8 | 1048.05 | 1127.1 | 1253.75 | 1224 | 1343.85 | 1343.85 | 1426.3 | 1426.3 | 1484.1 | 1476.45 | 1403.35 | 1476.45 | 1648.15 | 1722.95 | 1648.15"
"mkt_73_953047458999","953047458999","market","天猫大盘",false,73,"峻泽旗舰店","床垫加硬神器天然黄麻护腰护脊席梦思软床垫变硬垫子母婴超薄家用","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=953047458999","https://img.alicdn.com/bao/uploaded/i2/2219785580049/O1CN01YDwtYe1CEUTyMYcHz_!!4611686018427383313-0-item_pic.jpg","market_images/73.jpg",240.22,439.42,308.22,322.36,28,"3~7.5cm","【护脊宝】高硬3cm厚【高密3E棕】+4D灰色透气面料（全拆可机洗+送固定带） | 【护脊宝】高硬3.5cm厚【高密3E棕】+4D灰色透气面料（全拆可机洗+送固定带） | 【护脊宝】高硬4cm厚【高密3E棕】+4D灰色透气面料（全拆可机洗+送固定带） | 【护脊宝】高硬3cm厚【高密3E棕】+4D卡其色透气面料（全拆可机洗+送固定带） | 【护脊宝】高硬3.5cm厚【高密3E棕】+4D卡其色透气面料（全拆可机洗+送固定带） | 【护脊宝】高硬4cm厚【高密3E棕】+4D卡其色透气面料（全拆可机洗+送固定带） | 【护脊宝4.0】偏硬款3.5cm厚=3cm【S型黄麻】+4D灰色透气面料（可拆洗+固定带） | 【护脊宝4.0】偏硬款5.5cm厚=5cm【S型黄麻】+4D灰色透气面料（可拆洗+固定带） | 【护脊宝4.0】偏硬款3.5cm厚=3cm【S型黄麻】+4D卡其色透气面料（可拆洗+固定带） | 【护脊宝4.0】偏硬款5.5cm厚=5cm【S型黄麻】+4D卡其色透气面料（可拆洗+固定带） | 【护脊宝4.0Pro】适中款5.5cm厚=S型黄麻+记忆棉+4D灰色透气面料 可拆洗+固定带 | 【护脊宝4.0Pro】适中款7.5cm厚=S型黄麻+记忆棉+4D灰色透气面料 可拆洗+固定带 | 【护脊宝4.0Pro】适中款5.5cm厚=S型黄麻+记忆棉+4D卡其色透气面料 可拆洗+固定带 | 【护脊宝4.0Pro】适中款7.5cm厚=S型黄麻+记忆棉+4D卡其色透气面料 可拆洗+固定带 | 【护脊宝】高硬3cm厚【高密3E棕】+4D灰色透气面料（全拆可机洗+送固定带） | 【护脊宝】高硬3.5cm厚【高密3E棕】+4D灰色透气面料（全拆可机洗+送固定带） | 【护脊宝】高硬4cm厚【高密3E棕】+4D灰色透气面料（全拆可机洗+送固定带） | 【护脊宝】高硬3cm厚【高密3E棕】+4D卡其色透气面料（全拆可机洗+送固定带） | 【护脊宝】高硬3.5cm厚【高密3E棕】+4D卡其色透气面料（全拆可机洗+送固定带） | 【护脊宝】高硬4cm厚【高密3E棕】+4D卡其色透气面料（全拆可机洗+送固定带） | 【护脊宝4.0】偏硬款3.5cm厚=3cm【S型黄麻】+4D灰色透气面料（可拆洗+固定带） | 【护脊宝4.0】偏硬款5.5cm厚=5cm【S型黄麻】+4D灰色透气面料（可拆洗+固定带） | 【护脊宝4.0】偏硬款3.5cm厚=3cm【S型黄麻】+4D卡其色透气面料（可拆洗+固定带） | 【护脊宝4.0】偏硬款5.5cm厚=5cm【S型黄麻】+4D卡其色透气面料（可拆洗+固定带） | 【护脊宝4.0Pro】适中款5.5cm厚=S型黄麻+记忆棉+4D灰色透气面料 可拆洗+固定带 | 【护脊宝4.0Pro】适中款7.5cm厚=S型黄麻+记忆棉+4D灰色透气面料 可拆洗+固定带 | 【护脊宝4.0Pro】适中款5.5cm厚=S型黄麻+记忆棉+4D卡其色透气面料 可拆洗+固定带 | 【护脊宝4.0Pro】适中款7.5cm厚=S型黄麻+记忆棉+4D卡其色透气面料 可拆洗+固定带","240.22 | 253.16 | 266.86 | 240.22 | 253.16 | 266.86 | 308.22 | 373.74 | 308.22 | 373.74 | 374.91 | 439.42 | 374.91 | 439.42 | 240.22 | 253.16 | 266.86 | 240.22 | 253.16 | 266.86 | 308.22 | 373.74 | 308.22 | 373.74 | 374.91 | 439.42 | 374.91 | 439.42"
"mkt_74_837933218269","837933218269","market","天猫大盘",false,74,"韩悦旗舰店","天然椰棕棕榈床垫家用卧室180x200护腰护脊硬垫名牌儿童折叠床垫","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=837933218269","https://img.alicdn.com/bao/uploaded/i4/2218627690890/O1CN01hvZK2f1IRfXNj4AFy_!!4611686018427384202-0-item_pic.jpg","market_images/74.jpg",147.58,644.19,405.04,392.57,62,"6~20cm","【一体款】椰影星澜 6CM厚=4CM零胶水椰棕+2CM针织面料 | 【偏硬】6CM厚=4CM无胶水3E棕+防螨抗菌提花面料 | 【偏硬】8CM厚=6CM无胶水3E棕+防螨抗菌提花面料 | 【偏硬】10CM厚=8CM无胶水3E棕+防螨抗菌提花面料 | 【偏硬】13CM厚=11CM无胶水3E棕+防螨抗菌提花面料 | 【偏硬】16CM厚=14CM无胶水3E棕+防螨抗菌提花面料 | 【偏硬】18CM厚=16CM无胶水3E棕+防螨抗菌提花面料 | 【偏硬】20CM厚=18CM无胶水3E棕+防螨抗菌提花面料 | 【适中】7CM厚=4CM无胶水3E棕+1CM乳胶 防螨提花面料 | 【适中】8CM厚=4CM无胶水3E棕+2CM乳胶  防螨提花面料 | 【适中】9CM厚=6CM无胶水3E棕+1CM乳胶 防螨提花面料 | 【适中】10CM厚=6CM无胶水3E棕+2CM乳胶 防螨提花面料 | 【适中】11CM厚=8CM无胶水3E棕+1CM乳胶 防螨提花面料 | 【适中】12CM厚=8CM无胶水3E棕+2CM乳胶 防螨提花面料 | 【适中】15CM厚=11CM无胶水3E棕+2CM乳胶 防螨提花面料 | 【适中】20CM厚=16CM无胶水3E棕+2CM乳胶 防螨提花面料 | 【可折叠】6CM厚=4CM无胶水3E棕+防螨提花面料 | 【可折叠】8CM厚=6CM无胶水3E棕+防螨提花面料 | 【可折叠】10CM厚=8CM无胶水3E棕+防螨提花面料 | 【可折叠】13CM厚=11CM无胶水3E棕+防螨提花面料 | 【可折叠】16CM厚=14CM无胶水3E棕+防螨提花面料 | 【可折叠】18CM厚=16CM无胶水3E棕+防螨提花面料 | 【可折叠】20CM厚=18CM无胶水3E棕+防螨提花面料 | 【可折叠】7CM厚=4CM无胶水3E棕+1CM乳胶防螨提花面料 | 【可折叠】8CM厚=4CM无胶水3E棕+2CM乳胶防螨提花面料 | 【可折叠】9CM厚=6CM无胶水3E棕+1CM乳胶防螨提花面料 | 【可折叠】10CM厚=6CM无胶水3E棕+2CM乳胶防螨提花面料 | 【可折叠】11CM厚=8CM无胶水3E棕+1CM乳胶防螨提花面料 | 【可折叠】12CM厚=8CM无胶水3E棕+2CM乳胶防螨提花面料 | 【可折叠】15CM厚=11CM无胶水3E棕+2CM乳胶防螨提花面料 | 【可折叠】20CM厚=16CM无胶水3E棕+2CM乳胶防螨提花面料 | 【一体款】椰影星澜 6CM厚=4CM零胶水椰棕+2CM针织面料 | 【偏硬】6CM厚=4CM无胶水3E棕+防螨抗菌提花面料 | 【偏硬】8CM厚=6CM无胶水3E棕+防螨抗菌提花面料 | 【偏硬】10CM厚=8CM无胶水3E棕+防螨抗菌提花面料 | 【偏硬】13CM厚=11CM无胶水3E棕+防螨抗菌提花面料 | 【偏硬】16CM厚=14CM无胶水3E棕+防螨抗菌提花面料 | 【偏硬】18CM厚=16CM无胶水3E棕+防螨抗菌提花面料 | 【偏硬】20CM厚=18CM无胶水3E棕+防螨抗菌提花面料 | 【适中】7CM厚=4CM无胶水3E棕+1CM乳胶 防螨提花面料 | 【适中】8CM厚=4CM无胶水3E棕+2CM乳胶  防螨提花面料 | 【适中】9CM厚=6CM无胶水3E棕+1CM乳胶 防螨提花面料 | 【适中】10CM厚=6CM无胶水3E棕+2CM乳胶 防螨提花面料 | 【适中】11CM厚=8CM无胶水3E棕+1CM乳胶 防螨提花面料 | 【适中】12CM厚=8CM无胶水3E棕+2CM乳胶 防螨提花面料 | 【适中】15CM厚=11CM无胶水3E棕+2CM乳胶 防螨提花面料 | 【适中】20CM厚=16CM无胶水3E棕+2CM乳胶 防螨提花面料 | 【可折叠】6CM厚=4CM无胶水3E棕+防螨提花面料 | 【可折叠】8CM厚=6CM无胶水3E棕+防螨提花面料 | 【可折叠】10CM厚=8CM无胶水3E棕+防螨提花面料 | 【可折叠】13CM厚=11CM无胶水3E棕+防螨提花面料 | 【可折叠】16CM厚=14CM无胶水3E棕+防螨提花面料 | 【可折叠】18CM厚=16CM无胶水3E棕+防螨提花面料 | 【可折叠】20CM厚=18CM无胶水3E棕+防螨提花面料 | 【可折叠】7CM厚=4CM无胶水3E棕+1CM乳胶防螨提花面料 | 【可折叠】8CM厚=4CM无胶水3E棕+2CM乳胶防螨提花面料 | 【可折叠】9CM厚=6CM无胶水3E棕+1CM乳胶防螨提花面料 | 【可折叠】10CM厚=6CM无胶水3E棕+2CM乳胶防螨提花面料 | 【可折叠】11CM厚=8CM无胶水3E棕+1CM乳胶防螨提花面料 | 【可折叠】12CM厚=8CM无胶水3E棕+2CM乳胶防螨提花面料 | 【可折叠】15CM厚=11CM无胶水3E棕+2CM乳胶防螨提花面料 | 【可折叠】20CM厚=16CM无胶水3E棕+2CM乳胶防螨提花面料","147.58 | 169.09 | 229.11 | 290.36 | 405.04 | 445.03 | 504.19 | 604.2 | 260.35 | 330.34 | 339.54 | 405.04 | 414.24 | 475.04 | 484.24 | 644.19 | 169.09 | 229.11 | 290.36 | 405.04 | 445.03 | 504.19 | 604.2 | 260.35 | 330.34 | 341.88 | 405.04 | 414.24 | 475.04 | 484.24 | 644.19 | 147.58 | 169.09 | 229.11 | 290.36 | 405.04 | 484.24 | 504.19 | 604.2 | 260.35 | 330.34 | 339.54 | 405.04 | 414.24 | 475.04 | 484.24 | 644.19 | 169.09 | 229.11 | 290.36 | 405.04 | 445.03 | 504.19 | 604.2 | 260.35 | 330.34 | 341.88 | 405.04 | 414.24 | 475.04 | 484.24 | 644.19"
